Transcript stable ID	NCBI gene ID
ENSMUST00000092466	
ENSMUST00000061637	
ENSMUST00000166139	226841
ENSMUST00000047409	226841
ENSMUST00000192306	226841
ENSMUST00000045075	217305
ENSMUST00000139408	
ENSMUST00000044165	104099
ENSMUST00000125021	104099
ENSMUST00000124360	104099
ENSMUST00000149150	104099
ENSMUST00000124422	104099
ENSMUST00000155437	104099
ENSMUST00000198140	270198
ENSMUST00000051873	270198
ENSMUST00000198277	270198
ENSMUST00000199620	270198
ENSMUST00000196249	270198
ENSMUST00000199591	270198
ENSMUST00000199184	270198
ENSMUST00000200229	270198
ENSMUST00000200015	270198
ENSMUST00000198763	270198
ENSMUST00000092464	140497
ENSMUST00000141188	140497
ENSMUST00000134340	68556
ENSMUST00000057816	68556
ENSMUST00000136997	68556
ENSMUST00000129469	68556
ENSMUST00000156308	68556
ENSMUST00000138408	68556
ENSMUST00000154613	68556
ENSMUST00000155182	68556
ENSMUST00000124315	68556
ENSMUST00000149332	68556
ENSMUST00000156998	68556
ENSMUST00000142296	68556
ENSMUST00000142491	68556
ENSMUST00000144856	68556
ENSMUST00000130893	68556
ENSMUST00000136875	68556
ENSMUST00000146823	68556
ENSMUST00000131949	68556
ENSMUST00000050867	70312
ENSMUST00000218120	70312
ENSMUST00000219285	70312
ENSMUST00000132685	69926
ENSMUST00000217584	69926
ENSMUST00000018719	69926
ENSMUST00000084803	69926
ENSMUST00000106308	69926
ENSMUST00000106578	
ENSMUST00000092463	
ENSMUST00000110918	399568
ENSMUST00000147968	399568
ENSMUST00000166472	399568
ENSMUST00000100240	100043123
ENSMUST00000100239	100043125
ENSMUST00000107151	15184
ENSMUST00000008999	15184
ENSMUST00000136304	15184
ENSMUST00000145540	15184
ENSMUST00000140962	15184
ENSMUST00000150965	15184
ENSMUST00000149087	15184
ENSMUST00000124077	15184
ENSMUST00000107150	15184
ENSMUST00000107152	15184
ENSMUST00000137787	15184
ENSMUST00000140481	15184
ENSMUST00000155065	15184
ENSMUST00000126453	15184
ENSMUST00000133651	15184
ENSMUST00000156337	15184
ENSMUST00000131254	15184
ENSMUST00000150683	15184
ENSMUST00000128686	15184
ENSMUST00000125072	15184
ENSMUST00000092459	382551
ENSMUST00000239273	13711
ENSMUST00000137973	13711
ENSMUST00000028609	13711
ENSMUST00000126290	13711
ENSMUST00000123793	13711
ENSMUST00000152055	13711
ENSMUST00000164172	13711
ENSMUST00000171693	13711
ENSMUST00000238707	113939900
ENSMUST00000062787	217306
ENSMUST00000023435	56277
ENSMUST00000148452	56277
ENSMUST00000232373	56277
ENSMUST00000135672	56277
ENSMUST00000073109	69274
ENSMUST00000172464	69274
ENSMUST00000174841	69274
ENSMUST00000174132	69274
ENSMUST00000190068	57913
ENSMUST00000128703	57913
ENSMUST00000131980	57913
ENSMUST00000026580	57913
ENSMUST00000147268	57913
ENSMUST00000138065	57913
ENSMUST00000190882	57913
ENSMUST00000154949	57913
ENSMUST00000131621	57913
ENSMUST00000190303	57913
ENSMUST00000130878	57913
ENSMUST00000106005	57913
ENSMUST00000108287	237868
ENSMUST00000153534	237868
ENSMUST00000061174	237868
ENSMUST00000170674	237868
ENSMUST00000130955	237868
ENSMUST00000174655	
ENSMUST00000067754	58222
ENSMUST00000131046	58222
ENSMUST00000021076	58222
ENSMUST00000156383	58222
ENSMUST00000134069	
ENSMUST00000213844	
ENSMUST00000217487	
ENSMUST00000174139	
ENSMUST00000132676	
ENSMUST00000017859	
ENSMUST00000100185	
ENSMUST00000155507	
ENSMUST00000139512	
ENSMUST00000132714	68879
ENSMUST00000136481	68879
ENSMUST00000139955	68879
ENSMUST00000002529	68879
ENSMUST00000134688	
ENSMUST00000149952	
ENSMUST00000128982	
ENSMUST00000190235	
ENSMUST00000085109	76260
ENSMUST00000079146	76260
ENSMUST00000223023	76260
ENSMUST00000132878	76260
ENSMUST00000124514	76260
ENSMUST00000223356	76260
ENSMUST00000223277	76260
ENSMUST00000168255	76260
ENSMUST00000139298	76260
ENSMUST00000023507	56637
ENSMUST00000114750	56637
ENSMUST00000134870	56637
ENSMUST00000132057	56637
ENSMUST00000231437	56637
ENSMUST00000060173	229011
ENSMUST00000183836	229011
ENSMUST00000136249	229011
ENSMUST00000138684	
ENSMUST00000211219	
ENSMUST00000075884	56047
ENSMUST00000238120	56047
ENSMUST00000237359	56047
ENSMUST00000236137	56047
ENSMUST00000238188	56047
ENSMUST00000237012	56047
ENSMUST00000235374	56047
ENSMUST00000235228	56047
ENSMUST00000236053	56047
ENSMUST00000210579	100503609
ENSMUST00000124083	246746
ENSMUST00000127927	246746
ENSMUST00000149335	246746
ENSMUST00000106561	246746
ENSMUST00000146254	246746
ENSMUST00000051264	246746
ENSMUST00000106562	246746
ENSMUST00000122099	
ENSMUST00000039990	210530
ENSMUST00000160067	210530
ENSMUST00000161878	210530
ENSMUST00000159161	210530
ENSMUST00000037001	68614
ENSMUST00000230294	68614
ENSMUST00000230339	68614
ENSMUST00000229648	68614
ENSMUST00000229012	68614
ENSMUST00000229596	68614
ENSMUST00000231001	68614
ENSMUST00000230579	68614
ENSMUST00000229457	68614
ENSMUST00000229372	68614
ENSMUST00000222858	
ENSMUST00000221123	
ENSMUST00000118713	
ENSMUST00000220610	105245024
ENSMUST00000017276	19157
ENSMUST00000100181	19157
ENSMUST00000151165	19157
ENSMUST00000131115	19157
ENSMUST00000141243	19157
ENSMUST00000106302	19157
ENSMUST00000106305	19157
ENSMUST00000159040	
ENSMUST00000161614	
ENSMUST00000056781	71276
ENSMUST00000150640	71276
ENSMUST00000143895	71276
ENSMUST00000011285	14166
ENSMUST00000102585	14166
ENSMUST00000023736	74775
ENSMUST00000109127	74775
ENSMUST00000231087	74775
ENSMUST00000123950	74775
ENSMUST00000127548	74775
ENSMUST00000135051	74775
ENSMUST00000128818	74775
ENSMUST00000126159	74775
ENSMUST00000164088	72068
ENSMUST00000169576	72068
ENSMUST00000105267	72068
ENSMUST00000105265	72068
ENSMUST00000169921	72068
ENSMUST00000167706	72068
ENSMUST00000219544	72068
ENSMUST00000169937	72068
ENSMUST00000171214	72068
ENSMUST00000164383	72068
ENSMUST00000166166	72068
ENSMUST00000169507	72068
ENSMUST00000218490	72068
ENSMUST00000171944	72068
ENSMUST00000165527	72068
ENSMUST00000167644	72068
ENSMUST00000218744	72068
ENSMUST00000020374	72068
ENSMUST00000168036	72068
ENSMUST00000138256	
ENSMUST00000097566	104027
ENSMUST00000130044	104027
ENSMUST00000130360	104027
ENSMUST00000128528	104027
ENSMUST00000155195	104027
ENSMUST00000115318	104027
ENSMUST00000143275	104027
ENSMUST00000123288	104027
ENSMUST00000160395	104027
ENSMUST00000137894	104027
ENSMUST00000154857	104027
ENSMUST00000139236	104027
ENSMUST00000021077	26941
ENSMUST00000234174	
ENSMUST00000025163	
ENSMUST00000174048	
ENSMUST00000173363	
ENSMUST00000179418	
ENSMUST00000174426	
ENSMUST00000173678	
ENSMUST00000037649	226407
ENSMUST00000186865	226407
ENSMUST00000142662	226407
ENSMUST00000212506	226407
ENSMUST00000150945	226407
ENSMUST00000189259	226407
ENSMUST00000131884	226407
ENSMUST00000102642	
ENSMUST00000150325	
ENSMUST00000154709	
ENSMUST00000159150	
ENSMUST00000220911	
ENSMUST00000222569	
ENSMUST00000070653	80879
ENSMUST00000154187	80879
ENSMUST00000129473	80879
ENSMUST00000133029	80879
ENSMUST00000140467	80879
ENSMUST00000134540	80879
ENSMUST00000168579	80879
ENSMUST00000100130	80879
ENSMUST00000217736	
ENSMUST00000069431	
ENSMUST00000220136	
ENSMUST00000219248	
ENSMUST00000103040	66176
ENSMUST00000103038	66176
ENSMUST00000103041	66176
ENSMUST00000134399	66176
ENSMUST00000103039	66176
ENSMUST00000134769	66176
ENSMUST00000153796	66176
ENSMUST00000137843	66176
ENSMUST00000127419	66176
ENSMUST00000232096	
ENSMUST00000239115	104318
ENSMUST00000070575	104318
ENSMUST00000018274	104318
ENSMUST00000131375	104318
ENSMUST00000141071	104318
ENSMUST00000139267	104318
ENSMUST00000154483	104318
ENSMUST00000146837	104318
ENSMUST00000155070	104318
ENSMUST00000110905	24135
ENSMUST00000085852	24135
ENSMUST00000197654	24135
ENSMUST00000063262	24135
ENSMUST00000129832	24135
ENSMUST00000199066	24135
ENSMUST00000099693	
ENSMUST00000162565	
ENSMUST00000163052	
ENSMUST00000167654	
ENSMUST00000105325	21390
ENSMUST00000220312	21390
ENSMUST00000100235	320534
ENSMUST00000156230	320534
ENSMUST00000135536	320534
ENSMUST00000061450	320534
ENSMUST00000099696	12521
ENSMUST00000028644	12521
ENSMUST00000126772	12521
ENSMUST00000111257	12521
ENSMUST00000123565	12521
ENSMUST00000145553	12521
ENSMUST00000150508	12521
ENSMUST00000111256	12521
ENSMUST00000144168	12521
ENSMUST00000124804	12521
ENSMUST00000116457	12521
ENSMUST00000106296	72344
ENSMUST00000141647	72344
ENSMUST00000148998	72344
ENSMUST00000144153	72344
ENSMUST00000151433	72344
ENSMUST00000092382	72344
ENSMUST00000045102	209047
ENSMUST00000198787	
ENSMUST00000119137	
ENSMUST00000028471	68678
ENSMUST00000188028	21956
ENSMUST00000191055	21956
ENSMUST00000186225	21956
ENSMUST00000190451	21956
ENSMUST00000189732	21956
ENSMUST00000189355	21956
ENSMUST00000189826	21956
ENSMUST00000112087	21956
ENSMUST00000188098	21956
ENSMUST00000178854	21956
ENSMUST00000027671	21956
ENSMUST00000179863	21956
ENSMUST00000112085	21956
ENSMUST00000178204	21956
ENSMUST00000112086	21956
ENSMUST00000236363	
ENSMUST00000204477	258224
ENSMUST00000217911	115487410
ENSMUST00000220385	115487410
ENSMUST00000189381	
ENSMUST00000207856	101056205
ENSMUST00000118601	
ENSMUST00000189618	227327
ENSMUST00000113306	227327
ENSMUST00000188695	227327
ENSMUST00000114777	17344
ENSMUST00000235135	17344
ENSMUST00000114776	17344
ENSMUST00000168882	17344
ENSMUST00000136500	
ENSMUST00000026159	12516
ENSMUST00000163465	12516
ENSMUST00000187004	
ENSMUST00000194403	
ENSMUST00000054491	20672
ENSMUST00000028983	66557
ENSMUST00000129776	66557
ENSMUST00000145327	228866
ENSMUST00000041643	228866
ENSMUST00000122810	228866
ENSMUST00000130213	228866
ENSMUST00000109075	57314
ENSMUST00000016397	57314
ENSMUST00000129716	57314
ENSMUST00000143683	57314
ENSMUST00000139390	57314
ENSMUST00000137986	57314
ENSMUST00000039309	58210
ENSMUST00000081499	58210
ENSMUST00000130786	58210
ENSMUST00000132117	58210
ENSMUST00000150577	58210
ENSMUST00000170381	58210
ENSMUST00000168459	58210
ENSMUST00000235795	15531
ENSMUST00000237783	15531
ENSMUST00000237572	15531
ENSMUST00000237885	15531
ENSMUST00000237070	15531
ENSMUST00000169273	15531
ENSMUST00000220056	
ENSMUST00000129364	
ENSMUST00000142338	
ENSMUST00000219210	
ENSMUST00000220305	
ENSMUST00000218139	
ENSMUST00000219273	
ENSMUST00000064101	
ENSMUST00000236652	20044
ENSMUST00000235966	20044
ENSMUST00000235603	20044
ENSMUST00000025511	20044
ENSMUST00000236441	20044
ENSMUST00000142980	20044
ENSMUST00000118551	20044
ENSMUST00000127568	20044
ENSMUST00000137400	20044
ENSMUST00000122279	20044
ENSMUST00000106119	209588
ENSMUST00000026162	209588
ENSMUST00000100126	209588
ENSMUST00000106120	209588
ENSMUST00000149917	209588
ENSMUST00000173594	
ENSMUST00000041361	329559
ENSMUST00000183830	329559
ENSMUST00000139247	329559
ENSMUST00000016400	64138
ENSMUST00000174783	
ENSMUST00000195421	
ENSMUST00000192719	
ENSMUST00000017610	21858
ENSMUST00000155707	21858
ENSMUST00000120640	
ENSMUST00000220283	
ENSMUST00000028855	192212
ENSMUST00000103214	192212
ENSMUST00000140156	192212
ENSMUST00000155581	192212
ENSMUST00000220242	
ENSMUST00000103024	58251
ENSMUST00000168100	58251
ENSMUST00000194917	226844
ENSMUST00000085635	226844
ENSMUST00000192666	226844
ENSMUST00000194589	226844
ENSMUST00000193399	226844
ENSMUST00000191946	226844
ENSMUST00000028470	30059
ENSMUST00000111631	30059
ENSMUST00000129686	21400
ENSMUST00000103042	21400
ENSMUST00000129745	21400
ENSMUST00000129006	21400
ENSMUST00000126623	21400
ENSMUST00000136145	21400
ENSMUST00000125892	21400
ENSMUST00000126844	21400
ENSMUST00000144529	19039
ENSMUST00000043722	19039
ENSMUST00000106290	19039
ENSMUST00000141459	19039
ENSMUST00000127054	19039
ENSMUST00000165437	
ENSMUST00000186141	
ENSMUST00000221621	
ENSMUST00000181184	
ENSMUST00000220451	
ENSMUST00000192407	
ENSMUST00000181050	
ENSMUST00000200521	
ENSMUST00000198958	
ENSMUST00000069862	
ENSMUST00000032590	
ENSMUST00000181874	
ENSMUST00000221942	
ENSMUST00000220857	
ENSMUST00000117104	
ENSMUST00000003351	14813
ENSMUST00000106554	14813
ENSMUST00000082432	13371
ENSMUST00000016399	
ENSMUST00000088955	228796
ENSMUST00000135501	228796
ENSMUST00000018698	53422
ENSMUST00000149194	53422
ENSMUST00000108601	53422
ENSMUST00000130377	53422
ENSMUST00000148395	53422
ENSMUST00000016396	67126
ENSMUST00000149191	67126
ENSMUST00000153132	67126
ENSMUST00000024810	26382
ENSMUST00000145124	26382
ENSMUST00000146800	26382
ENSMUST00000123989	26382
ENSMUST00000234163	26382
ENSMUST00000235007	26382
ENSMUST00000138537	26382
ENSMUST00000137644	26382
ENSMUST00000140918	26382
ENSMUST00000235065	26382
ENSMUST00000234838	26382
ENSMUST00000144616	26382
ENSMUST00000021078	14149
ENSMUST00000155130	14149
ENSMUST00000139437	14149
ENSMUST00000147500	14149
ENSMUST00000017620	76025
ENSMUST00000092378	76025
ENSMUST00000106289	76025
ENSMUST00000106287	76025
ENSMUST00000164927	76025
ENSMUST00000106288	76025
ENSMUST00000139327	
ENSMUST00000120433	
ENSMUST00000133342	22781
ENSMUST00000238610	22781
ENSMUST00000238712	22781
ENSMUST00000221150	22781
ENSMUST00000223162	22781
ENSMUST00000222067	22781
ENSMUST00000222901	22781
ENSMUST00000223145	22781
ENSMUST00000222899	22781
ENSMUST00000221022	22781
ENSMUST00000039146	70956
ENSMUST00000193602	
ENSMUST00000039088	73679
ENSMUST00000155694	73679
ENSMUST00000028610	12359
ENSMUST00000111168	12359
ENSMUST00000039044	217369
ENSMUST00000119569	
ENSMUST00000074936	266632
ENSMUST00000138306	266632
ENSMUST00000109248	266632
ENSMUST00000142751	
ENSMUST00000217223	
ENSMUST00000076331	
ENSMUST00000124861	56745
ENSMUST00000017590	56745
ENSMUST00000106286	56745
ENSMUST00000133558	56745
ENSMUST00000216440	
ENSMUST00000080231	
ENSMUST00000174200	
ENSMUST00000174582	
ENSMUST00000023087	19230
ENSMUST00000155654	19230
ENSMUST00000127347	19230
ENSMUST00000152590	19230
ENSMUST00000219817	432478
ENSMUST00000219742	432478
ENSMUST00000105333	432478
ENSMUST00000016401	66390
ENSMUST00000117442	66390
ENSMUST00000120822	66390
ENSMUST00000147944	66390
ENSMUST00000141100	66390
ENSMUST00000238080	
ENSMUST00000097520	
ENSMUST00000180875	
ENSMUST00000118893	
ENSMUST00000106117	238023
ENSMUST00000124925	238023
ENSMUST00000128913	238023
ENSMUST00000131009	238023
ENSMUST00000124768	238023
ENSMUST00000151495	238023
ENSMUST00000124761	238023
ENSMUST00000038831	238023
ENSMUST00000075290	225742
ENSMUST00000079618	225742
ENSMUST00000236592	225742
ENSMUST00000020440	30055
ENSMUST00000219896	30055
ENSMUST00000218481	30055
ENSMUST00000218149	30055
ENSMUST00000192151	75558
ENSMUST00000077889	75558
ENSMUST00000222238	
ENSMUST00000153825	
ENSMUST00000023504	18171
ENSMUST00000135383	217364
ENSMUST00000172279	217364
ENSMUST00000166995	217364
ENSMUST00000171769	217364
ENSMUST00000043447	217364
ENSMUST00000139917	217364
ENSMUST00000139813	217364
ENSMUST00000168785	217364
ENSMUST00000168689	217364
ENSMUST00000106115	217370
ENSMUST00000038709	217370
ENSMUST00000133535	217370
ENSMUST00000149351	217370
ENSMUST00000137299	217370
ENSMUST00000169393	217370
ENSMUST00000147490	217370
ENSMUST00000156214	217370
ENSMUST00000140738	68977
ENSMUST00000133071	68977
ENSMUST00000077938	68977
ENSMUST00000129917	68977
ENSMUST00000137587	68977
ENSMUST00000138759	68977
ENSMUST00000150324	68977
ENSMUST00000148986	68977
ENSMUST00000143248	68977
ENSMUST00000138100	68977
ENSMUST00000145053	68977
ENSMUST00000233559	
ENSMUST00000233879	
ENSMUST00000181546	
ENSMUST00000127567	320007
ENSMUST00000136381	320007
ENSMUST00000047446	320007
ENSMUST00000127124	320007
ENSMUST00000147032	320007
ENSMUST00000124651	320007
ENSMUST00000133983	224997
ENSMUST00000060072	224997
ENSMUST00000155823	224997
ENSMUST00000125691	224997
ENSMUST00000150798	224997
ENSMUST00000146730	224997
ENSMUST00000130971	224997
ENSMUST00000155016	224997
ENSMUST00000135938	224997
ENSMUST00000233173	224997
ENSMUST00000233283	224997
ENSMUST00000133717	224997
ENSMUST00000156946	224997
ENSMUST00000232998	224997
ENSMUST00000126801	224997
ENSMUST00000148486	224997
ENSMUST00000140728	224997
ENSMUST00000150260	224997
ENSMUST00000097288	224997
ENSMUST00000233780	224997
ENSMUST00000234231	
ENSMUST00000234282	
ENSMUST00000234827	
ENSMUST00000234691	
ENSMUST00000234472	
ENSMUST00000234775	
ENSMUST00000234384	
ENSMUST00000234887	
ENSMUST00000234066	
ENSMUST00000234101	
ENSMUST00000234276	
ENSMUST00000235080	
ENSMUST00000234854	
ENSMUST00000234969	
ENSMUST00000235113	
ENSMUST00000234307	
ENSMUST00000234105	
ENSMUST00000234786	
ENSMUST00000234298	
ENSMUST00000234283	
ENSMUST00000234440	
ENSMUST00000235077	
ENSMUST00000234306	
ENSMUST00000233990	
ENSMUST00000235076	
ENSMUST00000234336	
ENSMUST00000234548	
ENSMUST00000234634	
ENSMUST00000116315	
ENSMUST00000118738	
ENSMUST00000059452	100043757
ENSMUST00000026169	66179
ENSMUST00000234531	
ENSMUST00000234020	
ENSMUST00000234181	
ENSMUST00000134108	67563
ENSMUST00000002350	67563
ENSMUST00000237541	67563
ENSMUST00000154711	67563
ENSMUST00000236424	67563
ENSMUST00000131458	67563
ENSMUST00000149645	67563
ENSMUST00000130861	67563
ENSMUST00000024811	18712
ENSMUST00000234650	18712
ENSMUST00000234294	18712
ENSMUST00000234478	18712
ENSMUST00000234263	18712
ENSMUST00000234665	18712
ENSMUST00000234270	18712
ENSMUST00000162473	13616
ENSMUST00000029030	13616
ENSMUST00000140908	13616
ENSMUST00000137369	13616
ENSMUST00000156804	
ENSMUST00000144208	
ENSMUST00000128053	
ENSMUST00000234190	
ENSMUST00000234835	
ENSMUST00000234257	
ENSMUST00000234913	
ENSMUST00000234040	
ENSMUST00000234435	
ENSMUST00000235051	
ENSMUST00000234885	
ENSMUST00000235107	
ENSMUST00000234333	
ENSMUST00000235057	
ENSMUST00000235030	
ENSMUST00000234732	
ENSMUST00000235120	
ENSMUST00000234219	
ENSMUST00000234792	
ENSMUST00000181920	
ENSMUST00000234993	
ENSMUST00000234606	
ENSMUST00000234684	
ENSMUST00000149377	
ENSMUST00000131690	
ENSMUST00000002532	56470
ENSMUST00000108769	56470
ENSMUST00000108776	56470
ENSMUST00000108771	56470
ENSMUST00000108778	56470
ENSMUST00000108772	56470
ENSMUST00000124776	56470
ENSMUST00000143510	56470
ENSMUST00000108779	56470
ENSMUST00000130712	56470
ENSMUST00000144476	56470
ENSMUST00000165416	56470
ENSMUST00000109069	
ENSMUST00000109070	
ENSMUST00000155376	
ENSMUST00000117051	
ENSMUST00000133496	
ENSMUST00000023501	320214
ENSMUST00000114740	320214
ENSMUST00000072895	664987
ENSMUST00000109066	664987
ENSMUST00000122320	
ENSMUST00000121827	
ENSMUST00000120332	
ENSMUST00000146034	
ENSMUST00000118519	
ENSMUST00000027438	17975
ENSMUST00000185676	17975
ENSMUST00000188682	17975
ENSMUST00000186050	17975
ENSMUST00000189504	17975
ENSMUST00000185785	17975
ENSMUST00000109060	664987
ENSMUST00000109059	664987
ENSMUST00000109062	664987
ENSMUST00000108929	664987
ENSMUST00000099029	664987
ENSMUST00000023812	26404
ENSMUST00000171565	26404
ENSMUST00000169377	26404
ENSMUST00000169367	26404
ENSMUST00000165174	26404
ENSMUST00000169162	26404
ENSMUST00000164343	26404
ENSMUST00000167677	26404
ENSMUST00000128606	
ENSMUST00000127251	
ENSMUST00000109054	
ENSMUST00000206793	16797
ENSMUST00000032997	16797
ENSMUST00000205426	16797
ENSMUST00000205398	16797
ENSMUST00000205642	16797
ENSMUST00000206731	16797
ENSMUST00000097014	
ENSMUST00000151240	665001
ENSMUST00000109056	665001
ENSMUST00000109055	665001
ENSMUST00000099028	665001
ENSMUST00000109058	665001
ENSMUST00000165892	665001
ENSMUST00000052416	277496
ENSMUST00000132409	277496
ENSMUST00000077577	
ENSMUST00000140969	
ENSMUST00000120675	
ENSMUST00000119690	
ENSMUST00000121572	
ENSMUST00000229079	
ENSMUST00000030937	26561
ENSMUST00000156906	26561
ENSMUST00000130944	26561
ENSMUST00000139242	26561
ENSMUST00000134214	
ENSMUST00000229156	
ENSMUST00000229635	
ENSMUST00000109051	
ENSMUST00000098998	
ENSMUST00000139032	
ENSMUST00000071585	18389
ENSMUST00000238942	18389
ENSMUST00000183693	18389
ENSMUST00000148334	18389
ENSMUST00000108763	18389
ENSMUST00000184795	18389
ENSMUST00000126835	18389
ENSMUST00000151241	18389
ENSMUST00000108768	18389
ENSMUST00000108767	18389
ENSMUST00000108766	18389
ENSMUST00000184127	18389
ENSMUST00000219706	328133
ENSMUST00000219405	328133
ENSMUST00000085245	328133
ENSMUST00000218440	328133
ENSMUST00000217889	328133
ENSMUST00000217805	328133
ENSMUST00000219689	328133
ENSMUST00000217679	328133
ENSMUST00000121393	668039
ENSMUST00000109050	668039
ENSMUST00000121393	100039060
ENSMUST00000109050	100039060
ENSMUST00000121393	100043381
ENSMUST00000109050	100043381
ENSMUST00000121393	100043915
ENSMUST00000109050	100043915
ENSMUST00000121393	100503949
ENSMUST00000109050	100503949
ENSMUST00000121393	102633156
ENSMUST00000109050	102633156
ENSMUST00000121393	102639653
ENSMUST00000109050	102639653
ENSMUST00000131676	100043914
ENSMUST00000109048	100043914
ENSMUST00000109047	100043914
